# Synthetic/composite Extraterrestrial Spectrum, April 2018
# Reference: C. Gueymard, "Revised composite extraterrestrial spectrum based on recent solar irradiance observations",
#    Solar Energy, 2018.	
# Data starts at row 13
# 1st column: Wavelength (nm)
# 2nd column: Mean irradiance (W m-2 nm) at normal incidence and mean sun-earth distance (1 ua)	
# 3rd column: Standard deviation (W m-2 nm-1); missing = -999
# 4th column: Coefficient of variation (%); missing = -999	
# Number of wavelengths/data rows: 2540
# Resolution: variable, approximately equal to spectral step
# Total irradiance (solar constant) = 1361.1 W/m2	
# Wavelength	Irradiance	Standard_deviation	Coefficient_of_variation	
320.5	8.5212E-01	0.02405	2.8
321	7.4160E-01	0.01977	2.6
321.5	6.8476E-01	0.02011	2.9
322	7.6609E-01	0.03010	3.9
322.5	6.9870E-01	0.01140	1.6
323	6.4875E-01	0.02074	3.2
323.5	6.7781E-01	0.00853	1.3
324	7.4757E-01	0.01130	1.5
324.5	7.9683E-01	0.01450	1.8
325	8.0208E-01	0.02036	2.5
325.5	9.2234E-01	0.01604	1.7
326	1.0111E+00	0.02104	2.1
326.5	9.9268E-01	0.01344	1.3
327	9.9411E-01	0.00660	0.7
327.5	9.7921E-01	0.01356	1.4
328	9.4730E-01	0.00766	0.8
328.5	9.2074E-01	0.01222	1.3
329	9.9847E-01	0.01980	2.0
329.5	1.1042E+00	0.01483	1.3
330	1.1152E+00	0.02348	2.1
330.5	9.8663E-01	0.02338	2.4
331	9.8425E-01	0.01747	1.8
331.5	9.6787E-01	0.01750	1.8
332	9.9447E-01	0.00947	0.9
332.5	9.5458E-01	0.01902	2.0
333	9.5929E-01	0.01370	1.4
333.5	9.2080E-01	0.01868	2.0
334	9.3402E-01	0.01702	1.8
334.5	1.0056E+00	0.01746	1.7
335	9.5424E-01	0.02429	2.6
335.5	9.9564E-01	0.04562	4.5
336	8.1321E-01	0.05453	6.7
336.5	8.5788E-01	0.02184	2.5
337	7.7949E-01	0.03187	4.1
337.5	8.9621E-01	0.01659	1.9
338	9.0625E-01	0.01912	2.1
338.5	9.3343E-01	0.01510	1.6
339	9.6218E-01	0.00809	0.8
339.5	9.3659E-01	0.02167	2.3
340	1.0788E+00	0.03366	3.1
340.5	1.0035E+00	0.01797	1.7
341	9.5085E-01	0.00933	1.0
341.5	8.8731E-01	0.02779	3.0
342	1.0021E+00	0.01817	1.8
342.5	9.5908E-01	0.01783	1.8
343	1.0527E+00	0.02284	2.2
343.5	9.8897E-01	0.02414	2.4
344	8.2934E-01	0.02837	3.4
344.5	7.6345E-01	0.04401	5.6
345	9.3938E-01	0.02177	2.3
345.5	9.8185E-01	0.02932	3.0
346	9.0686E-01	0.02957	3.2
346.5	9.5060E-01	0.01668	1.7
347	9.7570E-01	0.02668	2.7
347.5	8.7858E-01	0.02988	3.3
348	9.2112E-01	0.01713	1.8
348.5	9.4059E-01	0.01356	1.4
349	8.9851E-01	0.01696	1.9
349.5	8.9234E-01	0.03133	3.5
350	1.0107E+00	0.02108	2.1
350.5	1.0980E+00	0.03157	2.9
351	1.0369E+00	0.01370	1.3
351.5	9.7716E-01	0.02000	2.0
352	1.0040E+00	0.04417	4.2
352.5	8.7650E-01	0.05301	6.0
353	1.0039E+00	0.02276	2.3
353.5	1.0818E+00	0.01284	1.2
354	1.1314E+00	0.00851	0.7
354.5	1.1436E+00	0.00929	0.8
355	1.1457E+00	0.02192	1.9
355.5	1.0558E+00	0.02111	2.0
356	1.0482E+00	0.01711	1.6
356.5	9.3999E-01	0.03682	3.8
357	8.1029E-01	0.04474	5.5
357.5	8.8218E-01	0.02883	3.2
358	7.7582E-01	0.03707	4.7
358.5	6.7260E-01	0.04635	6.9
359	8.7301E-01	0.03085	3.6
359.5	1.0791E+00	0.03560	3.3
360	1.1345E+00	0.05094	4.5
360.5	9.8861E-01	0.02032	2.0
361	8.9198E-01	0.03342	3.7
361.5	9.6693E-01	0.03597	3.7
362	9.1034E-01	0.04516	4.9
362.5	1.0813E+00	0.03534	3.3
363	1.0731E+00	0.03387	3.2
363.5	9.8327E-01	0.03500	3.5
364	1.1273E+00	0.04976	4.4
364.5	1.0319E+00	0.02649	2.6
