,Wavelength,Flux
2294,6522.940000000501,175.67908674803604
2295,6522.950000000501,175.69424131520458
2296,6522.960000000501,175.76723488393466
2297,6522.970000000501,175.8656392955061
2298,6522.980000000502,175.9582519296617
2299,6522.990000000502,176.03101624581853
2300,6523.000000000502,176.08398397396303
2301,6523.010000000502,176.12218856447757
2302,6523.0200000005025,176.15033761508923
2303,6523.030000000503,176.17163549793878
2304,6523.040000000503,176.18811163280824
2305,6523.050000000503,176.2010723911292
2306,6523.060000000503,176.21139106597164
2307,6523.070000000504,176.21966894124668
2308,6523.080000000504,176.22633425763973
2309,6523.090000000504,176.23170042788874
2310,6523.100000000504,176.23600035813715
2311,6523.110000000504,176.23941001854854
2312,6523.120000000505,176.24206430751173
2313,6523.130000000505,176.24406756611936
2314,6523.140000000505,176.2455019282102
2315,6523.150000000505,176.246431377026
2316,6523.1600000005055,176.24690649393168
2317,6523.170000000506,176.24696679862092
2318,6523.180000000506,176.24664398381603
2319,6523.190000000506,176.24596180437598
2320,6523.200000000506,176.2449383635435
2321,6523.210000000507,176.24358678814153
2322,6523.220000000507,176.24191579594864
2323,6523.230000000507,176.23993018550888
2324,6523.240000000507,176.23763113291884
2325,6523.2500000005075,176.23501650229437
2326,6523.260000000508,176.23207999796136
2327,6523.270000000508,176.22849737716655
2328,6523.280000000508,176.2248839257973
2329,6523.290000000508,176.22090801469994
2330,6523.300000000509,176.21655260958383
2331,6523.310000000509,176.21180631481246
2332,6523.320000000509,176.20666467712718
2333,6523.330000000509,176.20111910755904
2334,6523.3400000005095,176.19514505679712
2335,6523.35000000051,176.1886920977439
2336,6523.36000000051,176.18169674277237
2337,6523.37000000051,176.1740928034005
2338,6523.38000000051,176.16582248072362
2339,6523.390000000511,176.15682045277177
2340,6523.400000000511,176.14701859740094
2341,6523.410000000511,176.13633148020216
2342,6523.420000000511,176.12465984898674
2343,6523.430000000511,176.11188593057244
2344,6523.440000000512,176.09787340175407
2345,6523.450000000512,176.08245813251077
2346,6523.460000000512,176.06544575696805
2347,6523.470000000512,176.04660332323974
2348,6523.4800000005125,176.02564930256116
2349,6523.490000000513,176.00224172421602
2350,6523.500000000513,175.97595296736148
2351,6523.510000000513,175.94625420100036
2352,6523.520000000513,175.9124692981116
2353,6523.530000000514,175.87371880210773
2354,6523.540000000514,175.8288258745993
2355,6523.550000000514,175.77615546297608
2356,6523.560000000514,175.7133244866307
2357,6523.5700000005145,175.6367009590141
2358,6523.580000000515,175.54071995956173
2359,6523.590000000515,175.41762116982264
2360,6523.600000000515,175.25911083872288
2361,6523.610000000515,175.06095430752163
2362,6523.620000000516,174.82715246968192
2363,6523.630000000516,174.56483332533716
2364,6523.640000000516,174.266052102587
2365,6523.650000000516,173.8898462749712
2366,6523.660000000516,173.36898564069088
2367,6523.670000000517,172.66095433280017
2368,6523.680000000517,171.83604732049457
2369,6523.690000000517,171.13011021457626
2370,6523.700000000517,170.84687876021084
2371,6523.7100000005175,171.13256993175307
2372,6523.720000000518,171.85132407803587
2373,6523.730000000518,172.70990962122173
2374,6523.740000000518,173.4765714431308
2375,6523.750000000518,174.06934577946294
2376,6523.760000000519,174.50393390367518
2377,6523.770000000519,174.82196217749274
2378,6523.780000000519,175.05891793274273
2379,6523.790000000519,175.23965175754637
2380,6523.8000000005195,175.38088155297615
2381,6523.81000000052,175.49376698290052
2382,6523.82000000052,175.5857675316193
2383,6523.83000000052,175.6619466075294
2384,6523.84000000052,175.72585896398806
2385,6523.850000000521,175.78007932239802
2386,6523.860000000521,175.82651190502722
2387,6523.870000000521,175.86659670175155
2388,6523.880000000521,175.90144252299214
2389,6523.8900000005215,175.93191588453584
2390,6523.900000000522,175.95870282746685
2391,6523.910000000522,175.98235226794893
2392,6523.920000000522,176.00330597616914
2393,6523.930000000522,176.0219287697148
2394,6523.940000000523,176.03851534423563
2395,6523.950000000523,176.05331100075534
2396,6523.960000000523,176.06651952709768
2397,6523.970000000523,176.0783107824576
2398,6523.980000000523,176.08882783797293
2399,6523.990000000524,176.09818744401147
2400,6524.000000000524,176.10609647730035
2401,6524.010000000524,176.11342302693978
2402,6524.020000000524,176.1198427531281
2403,6524.0300000005245,176.12540737675525
2404,6524.040000000525,176.13016213450268
2405,6524.050000000525,176.13413569654756
2406,6524.060000000525,176.13734621707437
2407,6524.070000000525,176.13981221562608
2408,6524.080000000526,176.14152917344722
2409,6524.090000000526,176.14248331699625
2410,6524.100000000526,176.14265182339648
2411,6524.110000000526,176.14199648892858
2412,6524.1200000005265,176.1404626085455
2413,6524.130000000527,176.13797600770314
2414,6524.140000000527,176.13445199783783
2415,6524.150000000527,176.12973369563497
2416,6524.160000000527,176.12366640838647
2417,6524.170000000528,176.11602932212608
2418,6524.180000000528,176.10653035831507
2419,6524.190000000528,176.09477914008346
2420,6524.200000000528,176.08023740218556
2421,6524.210000000528,176.06218832696987
2422,6524.220000000529,176.03956860626423
2423,6524.230000000529,176.01082127315766
2424,6524.240000000529,175.97326633584686
2425,6524.250000000529,175.9239392360999
2426,6524.2600000005295,175.8578013137214
2427,6524.27000000053,175.77133597764313
2428,6524.28000000053,175.6688625414181
2429,6524.29000000053,175.57005353018835
2430,6524.30000000053,175.50628650735334
2431,6524.310000000531,175.49959297631736
2432,6524.320000000531,175.54263317691257
2433,6524.330000000531,175.60361357741428
2434,6524.340000000531,175.64919718388813
2435,6524.3500000005315,175.65825949894472
2436,6524.360000000532,175.61722976897798
2437,6524.370000000532,175.50968209918625
2438,6524.380000000532,175.31598515866835
2439,6524.390000000532,175.0342789564052
2440,6524.400000000533,174.71672267741718
2441,6524.410000000533,174.4794537219401
2442,6524.420000000533,174.44159610834512
2443,6524.430000000533,174.63087682102082
2444,6524.4400000005335,174.95934605700117
2445,6524.450000000534,175.29911678177143
2446,6524.460000000534,175.5692132072561
2447,6524.470000000534,175.754792116178
2448,6524.480000000534,175.87568195998074
2449,6524.490000000535,175.95565906678414
2450,6524.500000000535,176.01115007983682
2451,6524.510000000535,176.05162873841618
2452,6524.520000000535,176.08238518698042
2453,6524.530000000535,176.10649089905954
2454,6524.540000000536,176.1258366623848
2455,6524.550000000536,176.1416474068337
2456,6524.560000000536,176.15475004329042
2457,6524.570000000536,176.16572417443894
2458,6524.5800000005365,176.17498949982556
2459,6524.590000000537,176.1828535123803
2460,6524.600000000537,176.1895465429172
2461,6524.610000000537,176.19524280002904
2462,6524.620000000537,176.2000752489259
2463,6524.630000000538,176.20414429091053
2464,6524.640000000538,176.2075262092675
2465,6524.650000000538,176.21027558430595
2466,6524.660000000538,176.21242815624032
2467,6524.6700000005385,176.21400688779593
2468,6524.680000000539,176.21501486317723
2469,6524.690000000539,176.21543956616827
2470,6524.700000000539,176.21524972884433
2471,6524.710000000539,176.21438261607173
2472,6524.72000000054,176.21277212188403
2473,6524.73000000054,176.21028789799658
2474,6524.74000000054,176.20675340333148
2475,6524.75000000054,176.20191470690065
2476,6524.7600000005405,176.19539918737775
2477,6524.770000000541,176.18664362363162
2478,6524.780000000541,176.17477078512616
2479,6524.790000000541,176.15832839178492
2480,6524.800000000541,176.13481857052773
2481,6524.810000000542,176.09973588183186
2482,6524.820000000542,176.0452047838063
2483,6524.830000000542,175.95962427069873
2484,6524.840000000542,175.8327979160491
2485,6524.850000000542,175.67070829598725
2486,6524.860000000543,175.51175623419996
2487,6524.870000000543,175.41926749405172
2488,6524.880000000543,175.4394060639438
2489,6524.890000000543,175.56163214982186
2490,6524.9000000005435,175.72832627303066
2491,6524.910000000544,175.88107930767677
2492,6524.920000000544,175.9935378935871
2493,6524.930000000544,176.06734331128234
2494,6524.940000000544,176.11432882450188
2495,6524.950000000545,176.14501248217763
2496,6524.960000000545,176.16598402327108
2497,6524.970000000545,176.18093458481752
2498,6524.980000000545,176.19193513626212
2499,6524.9900000005455,176.20020636214227
2500,6525.000000000546,176.20650894564878
2501,6525.010000000546,176.21133834723625
2502,6525.020000000546,176.21502894924393
2503,6525.030000000546,176.21781556574996
2504,6525.040000000547,176.219865186057
2505,6525.050000000547,176.22129837699833
2506,6525.060000000547,176.2222029663467
2507,6525.070000000547,176.22264319544706
2508,6525.080000000547,176.22266856810322
2509,6525.090000000548,176.2223073779027
2510,6525.100000000548,176.22158627071457
2511,6525.110000000548,176.22051937071546
2512,6525.120000000548,176.21911097260178
2513,6525.1300000005485,176.21735456149966
2514,6525.140000000549,176.21523387039912
2515,6525.150000000549,176.2127241230537
2516,6525.160000000549,176.20979276660498
2517,6525.170000000549,176.2063981875525
2518,6525.18000000055,176.2024874383819
2519,6525.19000000055,176.19799310170097
2520,6525.20000000055,176.19282910005165
2521,6525.21000000055,176.18688653882393
2522,6525.2200000005505,176.1800259308589
2523,6525.230000000551,176.1720674057765
2524,6525.240000000551,176.16277587476526
2525,6525.250000000551,176.15183938236285
2526,6525.260000000551,176.13883621953738
2527,6525.270000000552,176.12317431744657
2528,6525.280000000552,176.10404788103452
2529,6525.290000000552,176.08022683888026
2530,6525.300000000552,176.04983238437188
2531,6525.3100000005525,176.00981405703286
2532,6525.320000000553,175.9549627160736
2533,6525.330000000553,175.87629680069247
2534,6525.340000000553,175.75979618405725
2535,6525.350000000553,175.58987697683656
2536,6525.360000000554,175.3646735452733
2537,6525.370000000554,175.12049118766012
2538,6525.380000000554,174.93797726004038
2539,6525.390000000554,174.89958234961344
2540,6525.400000000554,175.02392152230289
2541,6525.410000000555,175.24907723663227
2542,6525.420000000555,175.48551925940825
2543,6525.430000000555,175.6761929862897
2544,6525.440000000555,175.8092211235177
2545,6525.4500000005555,175.89697570548273
2546,6525.460000000556,175.9555259742379
2547,6525.470000000556,175.99710711766087
2548,6525.480000000556,176.0294802087184
2549,6525.490000000556,176.05662099468879
2550,6525.500000000557,176.0797662344991
2551,6525.510000000557,176.09892883626398
2552,6525.520000000557,176.1141654176994
2553,6525.530000000557,176.1259689710821
2554,6525.5400000005575,176.13503993055974
2555,6525.550000000558,176.1420009309425
2556,6525.560000000558,176.1472942744005
2557,6525.570000000558,176.151205934843
2558,6525.580000000558,176.15391320290988
2559,6525.590000000559,176.15551922658375
2560,6525.600000000559,176.15607049167596
2561,6525.610000000559,176.15556484504782
2562,6525.620000000559,176.15363360923334
2563,6525.630000000559,176.1507981363052
2564,6525.64000000056,176.14659374770625
2565,6525.65000000056,176.14067096819932
2566,6525.66000000056,176.13263936733765
2567,6525.67000000056,176.12184856272336
2568,6525.6800000005605,176.10728236298613
2569,6525.690000000561,176.0872827376825
2570,6525.700000000561,176.0590076862973
2571,6525.710000000561,176.0173580436385
2572,6525.720000000561,175.95327705863204
2573,6525.730000000562,175.8526553646518
2574,6525.740000000562,175.70072861030238
2575,6525.750000000562,175.49844936092177
2576,6525.760000000562,175.28528160429076
2577,6525.7700000005625,175.13923421927754
2578,6525.780000000563,175.13055628727383
2579,6525.790000000563,175.26368058999566
2580,6525.800000000563,175.47323308635995
2581,6525.810000000563,175.67904039050808
2582,6525.820000000564,175.83663252277913
2583,6525.830000000564,175.94186066018565
2584,6525.840000000564,176.00881203973154
2585,6525.850000000564,176.0520610542878
2586,6525.8600000005645,176.08121375123756
2587,6525.870000000565,176.1017193652982
2588,6525.880000000565,176.11661046241903
2589,6525.890000000565,176.1276478472745
2590,6525.900000000565,176.13590934747728
2591,6525.910000000566,176.14208353509414
2592,6525.920000000566,176.14662122849077
2593,6525.930000000566,176.14982276638122
2594,6525.940000000566,176.15188383184827
2595,6525.950000000566,176.15292034236663
2596,6525.960000000567,176.15298202570105
2597,6525.970000000567,176.15205502442055
2598,6525.980000000567,176.15005490932865
2599,6525.990000000567,176.14680237802733
2600,6526.0000000005675,176.14197810274686
2601,6526.010000000568,176.13502819838985
2602,6526.020000000568,176.1249760360253
2603,6526.030000000568,176.1100468176026
2604,6526.040000000568,176.08706772286175
2605,6526.050000000569,176.0510701950462
2606,6526.060000000569,175.99680125982692
2607,6526.070000000569,175.92428621931353
2608,6526.080000000569,175.8476033929689
2609,6526.0900000005695,175.7940940385164
2610,6526.10000000057,175.78876927746833
2611,6526.11000000057,175.83336890531515
2612,6526.12000000057,175.90469740723495
2613,6526.13000000057,175.97410851100724
2614,6526.140000000571,176.02544208950297
2615,6526.150000000571,176.05658351922276
2616,6526.160000000571,176.07147303766507
2617,6526.170000000571,176.073774445873
2618,6526.180000000571,176.06558825718662
2619,6526.190000000572,176.04960996658744
2620,6526.200000000572,176.03186477453426
2621,6526.210000000572,176.02126315071436
2622,6526.220000000572,176.02443083954918
2623,6526.2300000005725,176.04051808810058
2624,6526.240000000573,176.06223100343172
2625,6526.250000000573,176.0819026292547
2626,6526.260000000573,176.0951514993833
2627,6526.270000000573,176.1034743288347
2628,6526.280000000574,176.10766514613672
2629,6526.290000000574,176.10912725660805
2630,6526.300000000574,176.10876260489053
2631,6526.310000000574,176.10708017990527
2632,6526.3200000005745,176.10435680695207
2633,6526.330000000575,176.10073881964746
2634,6526.340000000575,176.0962957547392
2635,6526.350000000575,176.0910480324345
2636,6526.360000000575,176.08498135643103
2637,6526.370000000576,176.07805598645513
2638,6526.380000000576,176.0702110973871
2639,6526.390000000576,176.0613686168414
2640,6526.400000000576,176.05143680222162
2641,6526.4100000005765,176.040314775781
2642,6526.420000000577,176.02789920527385
2643,6526.430000000577,176.014094810515
2644,6526.440000000577,175.99882893065296
2645,6526.450000000577,175.98207069779457
2646,6526.460000000578,175.96386033704812
2647,6526.470000000578,175.94433557563744
2648,6526.480000000578,175.9237483120966
2649,6526.490000000578,175.9024760812063
2650,6526.500000000578,175.88098239507443
2651,6526.510000000579,175.8596923515067
2652,6526.520000000579,175.83868629902028
2653,6526.530000000579,175.81710476020265
2654,6526.540000000579,175.7922208638552
2655,6526.5500000005795,175.7582441628027
2656,6526.56000000058,175.7053617396987
2657,6526.57000000058,175.6213376339838
2658,6526.58000000058,175.50030502170313
2659,6526.59000000058,175.3589778441215
2660,6526.600000000581,175.24489157312905
2661,6526.610000000581,175.21417426694106
2662,6526.620000000581,175.28801641191086
2663,6526.630000000581,175.43377080016546
2664,6526.6400000005815,175.59361382864975
2665,6526.650000000582,175.72606213500046
2666,6526.660000000582,175.81989254685618
2667,6526.670000000582,175.88215336802244
2668,6526.680000000582,175.92283474971615
2669,6526.690000000583,175.95139864624824
2670,6526.700000000583,175.97195927215589
2671,6526.710000000583,175.98728170497407
2672,6526.720000000583,175.99897893043797
2673,6526.7300000005835,176.0080392109978
2674,6526.740000000584,176.01510088657056
2675,6526.750000000584,176.02058683118815
2676,6526.760000000584,176.02479329994515
2677,6526.770000000584,176.02792744357788
2678,6526.780000000585,176.03013182963855
2679,6526.790000000585,176.03149880260565
2680,6526.800000000585,176.03207699971887
2681,6526.810000000585,176.03187023527684
2682,6526.820000000585,176.0308276764841
2683,6526.830000000586,176.02882093789296
2684,6526.840000000586,176.02559441390966
2685,6526.850000000586,176.02066218396652
2686,6526.860000000586,176.01320405898952
2687,6526.8700000005865,176.00143457031305
2688,6526.880000000587,175.98316759317996
2689,6526.890000000587,175.95667321750545
2690,6526.900000000587,175.92384041357664
2691,6526.910000000587,175.89300451726544
2692,6526.920000000588,175.87651541020784
2693,6526.930000000588,175.88203018482784
2694,6526.940000000588,175.90581877788307
2695,6526.950000000588,175.93613195007853
2696,6526.9600000005885,175.9624635850062
2697,6526.970000000589,175.98071497283385
2698,6526.980000000589,175.99172699508128
2699,6526.990000000589,175.9978413160906
2700,6527.000000000589,176.00097853572814
2701,6527.01000000059,176.00230851771684
2702,6527.02000000059,176.0024826969275
2703,6527.03000000059,176.00186789543704
2704,6527.04000000059,176.0006825990768
2705,6527.05000000059,175.99906371247775
2706,6527.060000000591,175.9965471704285
2707,6527.070000000591,175.99430112644504
2708,6527.080000000591,175.99181519025004
2709,6527.090000000591,175.98911990943498
2710,6527.1000000005915,175.98623724694724
2711,6527.110000000592,175.98318307035777
2712,6527.120000000592,175.9799687244594
2713,6527.130000000592,175.97660206905363
2714,6527.140000000592,175.9730881642792
2715,6527.150000000593,175.96942969110603
2716,6527.160000000593,175.96562722664098
2717,6527.170000000593,175.9616792690513
2718,6527.180000000593,175.95758219979444
2719,6527.1900000005935,175.95333002921933
2720,6527.200000000594,175.94891393919704
2721,6527.210000000594,175.94432153123324
2722,6527.220000000594,175.93953561610056
2723,6527.230000000594,175.93453215602284
2724,6527.240000000595,175.92927789322337
2725,6527.250000000595,175.92372451063406
2726,6527.260000000595,175.91780007842254
2727,6527.270000000595,175.91139305849504
2728,6527.2800000005955,175.90432105407396
2729,6527.290000000596,175.89626699454118
2730,6527.300000000596,175.886650943422
2731,6527.310000000596,175.87440686561345
2732,6527.320000000596,175.85773739234452
2733,6527.330000000597,175.83427098129783
2734,6527.340000000597,175.80244399222371
2735,6527.350000000597,175.764352184497
2736,6527.360000000597,175.72799432198255
2737,6527.370000000597,175.70494241676158
2738,6527.380000000598,175.70295927509363
2739,6527.390000000598,175.71988194142335
2740,6527.400000000598,175.74539351766865
2741,6527.410000000598,175.768676894651
2742,6527.4200000005985,175.78416982158663
2743,6527.430000000599,175.79162969942698
2744,6527.440000000599,175.7932073390309
2745,6527.450000000599,175.79110472862422
2746,6527.460000000599,175.78678929549892
2747,6527.4700000006,175.7810830826145
2748,6527.4800000006,175.7744236718259
2749,6527.4900000006,175.767047274479
2750,6527.5000000006,175.759086340047
2751,6527.5100000006005,175.75061661874682
2752,6527.520000000601,175.74168104460713
2753,6527.530000000601,175.73230165259812
2754,6527.540000000601,175.72248650233414
2755,6527.550000000601,175.71223417279532
2756,6527.560000000602,175.70153560211466
2757,6527.570000000602,175.69037602679884
2758,6527.580000000602,175.67873588957562
2759,6527.590000000602,175.66659196390083
2760,6527.600000000602,175.65391779525672
2761,6527.610000000603,175.6406838520037
2762,6527.620000000603,175.6268567049669
2763,6527.630000000603,175.61239629294417
2764,6527.640000000603,175.59724992172403
2765,6527.6500000006035,175.58134114099911
2766,6527.660000000604,175.56456077641545
2767,6527.670000000604,175.54674993495706
2768,6527.680000000604,175.52769239438953
2769,6527.690000000604,175.50709614848736
2770,6527.700000000605,175.48456676179657
2771,6527.710000000605,175.45955008018367
2772,6527.720000000605,175.4312245049965
2773,6527.730000000605,175.39831140779916
2774,6527.7400000006055,175.3586894146903
2775,6527.750000000606,175.3087083516584
2776,6527.760000000606,175.2423005502258
2777,6527.770000000606,175.15124898292297
2778,6527.780000000606,175.03048629393837
2779,6527.790000000607,174.88932660284465
2780,6527.800000000607,174.7624753373144
2781,6527.810000000607,174.69617906743085
2782,6527.820000000607,174.71297963427608
2783,6527.8300000006075,174.7908640755686
2784,6527.840000000608,174.88350338707468
2785,6527.850000000608,174.95585390738697
2786,6527.860000000608,174.99763917322977
2787,6527.870000000608,175.0138565817657
2788,6527.880000000609,175.0125778546186
2789,6527.890000000609,174.9997314162965
2790,6527.900000000609,174.97881332042797
2791,6527.910000000609,174.95173914378134
2792,6527.920000000609,174.9195573546159
2793,6527.93000000061,174.8828081233616
2794,6527.94000000061,174.84174269231568
2795,6527.95000000061,174.79638991330378
2796,6527.96000000061,174.74662348280074
2797,6527.9700000006105,174.69220840609051
2798,6527.980000000611,174.63276375276607
2799,6527.990000000611,174.5677868780351
2800,6528.000000000611,174.49663521311425
2801,6528.010000000611,174.41848889548862
2802,6528.020000000612,174.33230949166082
2803,6528.030000000612,174.23681525808504
2804,6528.040000000612,174.13033897501796
2805,6528.050000000612,174.01072708210393
2806,6528.0600000006125,173.87510945498803
2807,6528.070000000613,173.71960997370093
2808,6528.080000000613,173.53880985363097
2809,6528.090000000613,173.32490866459676
2810,6528.100000000613,173.06639814198044
2811,6528.110000000614,172.74629979045017
2812,6528.120000000614,172.34060148199057
2813,6528.130000000614,171.81912129338417
2814,6528.140000000614,171.15316041737836
2815,6528.150000000614,170.33363682235296
2816,6528.160000000615,169.39720505573317
2817,6528.170000000615,168.44579753761545
2818,6528.180000000615,167.63688690046297
2819,6528.190000000615,167.13353118388025
2820,6528.200000000616,167.03450179930985
2821,6528.210000000616,167.32553866064865
2822,6528.220000000616,167.8844584201302
2823,6528.230000000616,168.53614958250122
2824,6528.240000000616,169.12032722547468
2825,6528.250000000617,169.5325873759025
2826,6528.260000000617,169.72526747410407
2827,6528.270000000617,169.68839685634595
2828,6528.280000000617,169.44200424398161
2829,6528.2900000006175,169.04890083024443
2830,6528.300000000618,168.6133309622151
2831,6528.310000000618,168.22454760487616
2832,6528.320000000618,167.87834741804295
2833,6528.330000000618,167.46432127562284
2834,6528.340000000619,166.83221636264255
2835,6528.350000000619,165.8535755785498
2836,6528.360000000619,164.42652616322573
2837,6528.370000000619,162.45902421506815
2838,6528.3800000006195,159.8863611937039
2839,6528.39000000062,156.74231381563095
2840,6528.40000000062,153.25457590157055
2841,6528.41000000062,149.888953069426
2842,6528.42000000062,147.26494766929585
2843,6528.430000000621,145.9538903139514
2844,6528.440000000621,146.26828218612678
2845,6528.450000000621,148.14469258475947
2846,6528.460000000621,151.16714486033058
2847,6528.470000000621,154.72135605540868
2848,6528.480000000622,158.21606845792093
2849,6528.490000000622,161.26044158169736
2850,6528.500000000622,163.7096109029098
2851,6528.510000000622,165.5970125429977
2852,6528.5200000006225,167.03387906020473
2853,6528.530000000623,168.1375172155233
2854,6528.540000000623,169.00139493615276
2855,6528.550000000623,169.69183900716004
2856,6528.560000000623,170.25408261463886
2857,6528.570000000624,170.718975666803
2858,6528.580000000624,171.1081140613451
2859,6528.590000000624,171.43694145245075
2860,6528.600000000624,171.71686869243467
2861,6528.6100000006245,171.95643330143992
2862,6528.620000000625,172.16215429654616
2863,6528.630000000625,172.33907042213332
2864,6528.640000000625,172.49118085057694
2865,6528.650000000625,172.6216362031557
2866,6528.660000000626,172.732931473817
2867,6528.670000000626,172.82704909072118
2868,6528.680000000626,172.90555999805122
2869,6528.690000000626,172.96968985681534
2870,6528.7000000006265,173.02036623069148
2871,6528.710000000627,173.05827895319493
2872,6528.720000000627,173.08388456063423
2873,6528.730000000627,173.0974330251236
2874,6528.740000000627,173.09896960693482
2875,6528.750000000628,173.0883364025075
2876,6528.760000000628,173.06515597187285
2877,6528.770000000628,173.02884359346697
2878,6528.780000000628,172.9785331243028
2879,6528.790000000628,172.9130668401251
2880,6528.800000000629,172.83092910519582
2881,6528.810000000629,172.73016514572308
2882,6528.820000000629,172.6082577777498
2883,6528.830000000629,172.46197961169347
2884,6528.8400000006295,172.28719812948734
2885,6528.85000000063,172.07852765632106
2886,6528.86000000063,171.82884812612758
2887,6528.87000000063,171.528558707428
2888,6528.88000000063,171.16457396703683
2889,6528.890000000631,170.71845720506607
2890,6528.900000000631,170.16368025492136
2891,6528.910000000631,169.46111867876743
2892,6528.920000000631,168.55326417750686
2893,6528.9300000006315,167.3592660454223
2894,6528.940000000632,165.77881073163977
2895,6528.950000000632,163.71958368064946
2896,6528.960000000632,161.16051059689647
2897,6528.970000000632,158.23773174365368
2898,6528.980000000633,155.29972153791667
2899,6528.990000000633,152.86274143906257
2900,6529.000000000633,151.4518619167259
2901,6529.010000000633,151.40408307927243
2902,6529.020000000633,152.7346922242472
2903,6529.030000000634,155.1311898042597
2904,6529.040000000634,158.0775997856739
2905,6529.050000000634,161.04959872869563
2906,6529.060000000634,163.68087586955434
2907,6529.0700000006345,165.8179243871853
2908,6529.080000000635,167.47166734339385
2909,6529.090000000635,168.73117749923676
2910,6529.100000000635,169.69755519253835
2911,6529.110000000635,170.45368711537236
2912,6529.120000000636,171.05898234752198
2913,6529.130000000636,171.55398862065664
2914,6529.140000000636,171.96620784229611
2915,6529.150000000636,172.31477176809082
2916,6529.1600000006365,172.61328108579625
2917,6529.170000000637,172.8717324397245
2918,6529.180000000637,173.09760347016422
2919,6529.190000000637,173.29660052533282
2920,6529.200000000637,173.47316357893186
2921,6529.210000000638,173.63083052697144
2922,6529.220000000638,173.77243740640594
2923,6529.230000000638,173.900275588363
2924,6529.240000000638,174.01622253753447
2925,6529.2500000006385,174.12183120382835
2926,6529.260000000639,174.2183970736454
2927,6529.270000000639,174.30700925122156
2928,6529.280000000639,174.38858984027632
2929,6529.290000000639,174.46392464585284
2930,6529.30000000064,174.53368735034982
2931,6529.31000000064,174.59845872720103
2932,6529.32000000064,174.6587420411689
2933,6529.33000000064,174.7149696201732
2934,6529.34000000064,174.76753729381554
2935,6529.350000000641,174.81677488699725
2936,6529.360000000641,174.86297919830855
2937,6529.370000000641,174.90641289207719
2938,6529.380000000641,174.94730922962296
2939,6529.3900000006415,174.98587603637844
2940,6529.400000000642,175.022299044815
2941,6529.410000000642,175.05674472490088
2942,6529.420000000642,175.08936269165736
2943,6529.430000000642,175.12029332175726
2944,6529.440000000643,175.14964700588445
2945,6529.450000000643,175.17753984675088
2946,6529.460000000643,175.20407192984382
2947,6529.470000000643,175.22933429492235
2948,6529.4800000006435,175.25340994430593
2949,6529.490000000644,175.27638040906834
2950,6529.500000000644,175.29830323511095
2951,6529.510000000644,175.3192484189951
2952,6529.520000000644,175.3392784885416
2953,6529.530000000645,175.35843934469543
2954,6529.540000000645,175.37678763848155
2955,6529.550000000645,175.39436617926623
2956,6529.560000000645,175.41122063111035
2957,6529.570000000645,175.42738447265293
2958,6529.580000000646,175.44289758245333
2959,6529.590000000646,175.45779156891004
2960,6529.600000000646,175.4720941038533
2961,6529.610000000646,175.48582965392944
2962,6529.6200000006465,175.49902009719554
2963,6529.630000000647,175.51168498476284
2964,6529.640000000647,175.5238415036602
2965,6529.650000000647,175.53533305875203
2966,6529.660000000647,175.5465136596983
2967,6529.670000000648,175.55722096465252
2968,6529.680000000648,175.56745985495476
2969,6529.690000000648,175.57723055851807
2970,6529.700000000648,175.58652740136318
2971,6529.7100000006485,175.5953369407768
2972,6529.720000000649,175.60363527962883
2973,6529.730000000649,175.6113835128128
2974,6529.740000000649,175.61852028774453
2975,6529.750000000649,175.6249499711304
2976,6529.76000000065,175.6305227315911
2977,6529.77000000065,175.63501148816414
2978,6529.78000000065,175.63813326681813
2979,6529.79000000065,175.63975619684177
2980,6529.8000000006505,175.64041346678036
2981,6529.810000000651,175.64177064169328
2982,6529.820000000651,175.64610425173322
2983,6529.830000000651,175.65463118823234
2984,6529.840000000651,175.66640151366087
2985,6529.850000000652,175.67918458649618
2986,6529.860000000652,175.69119174202433
2987,6529.870000000652,175.7017750329255
2988,6529.880000000652,175.7110301137137
2989,6529.890000000652,175.71925290745557
2990,6529.900000000653,175.72669588944814
2991,6529.910000000653,175.73353300444654
2992,6529.920000000653,175.73988130827553
2993,6529.930000000653,175.74582194060264
2994,6529.9400000006535,175.7514128358909
2995,6529.950000000654,175.75669671486105
2996,6529.960000000654,175.76170591014255
2997,6529.970000000654,175.76646531457703
2998,6529.980000000654,175.77099435591984
2999,6529.990000000655,175.7753083617417
3000,6530.000000000655,175.77941959946423
3001,6530.010000000655,175.78333780838787
3002,6530.020000000655,175.7870707725168
3003,6530.0300000006555,175.79062464455862
3004,6530.040000000656,175.79400419761296
3005,6530.050000000656,175.7972130068239
3006,6530.060000000656,175.80025357171607
3007,6530.070000000656,175.80312743392642
3008,6530.080000000657,175.8058351824789
3009,6530.090000000657,175.80837641653656
3010,6530.100000000657,175.81075010002604
3011,6530.110000000657,175.81295397461554
3012,6530.1200000006575,175.8150008711544
3013,6530.130000000658,175.81685517782256
3014,6530.140000000658,175.8185274201261
3015,6530.150000000658,175.82001147794605
3016,6530.160000000658,175.82158336957522
3017,6530.170000000659,175.8226656997451
3018,6530.180000000659,175.82353194071712
3019,6530.190000000659,175.82416907470628
3020,6530.200000000659,175.82456190272993
3021,6530.210000000659,175.8246927693678
3022,6530.22000000066,175.8245406880942
3023,6530.23000000066,175.82408052859194
3024,6530.24000000066,175.82328338083414
3025,6530.25000000066,175.82211428262218
3026,6530.2600000006605,175.82053348889045
